Genotype	survey_date	size	sizeNext	survival	population
SC_5_9	2023-07-03	1.2	2	1	SC
SC_5_9	2023-07-26	2	2.3	1	SC
SC_5_9	2023-08-02	2.3	1.8	1	SC
SC_5_9	2023-08-16	1.8	1.4	1	SC
SC_5_9	2023-08-23	1.4	2.7	1	SC
SC_5_9	2023-08-30	2.7	2.8	1	SC
SC_5_9	2023-09-06	2.8	4.6	1	SC
SC_5_9	2023-09-13	4.6	5	1	SC
SC_5_9	2023-09-20	5	6.5	1	SC
SC_5_9	2023-10-13	6.5	6.7	1	SC
SC_5_9	2023-10-20	6.7	NA	1	SC
SC_6_1	2023-07-03	1.6	NA	0	SC
SC_6_10	2023-07-03	1.1	2.2	1	SC
SC_6_10	2023-07-26	2.2	2	0	SC
SC_6_10	2023-08-02	2	NA	0	SC
SC_6_11	2023-07-03	1.6	3.4	1	SC
SC_6_11	2023-07-26	3.4	4.5	1	SC
SC_6_11	2023-08-02	4.5	4.7	1	SC
SC_6_11	2023-08-16	4.7	4.5	1	SC
SC_6_11	2023-08-23	4.5	5.2	1	SC
SC_6_11	2023-08-30	5.2	5	1	SC
SC_6_11	2023-09-06	5	6.7	1	SC
SC_6_11	2023-09-13	6.7	7.5	1	SC
SC_6_11	2023-09-20	7.5	NA	0	SC
SC_6_12	2023-07-03	1.3	4.9	1	SC
SC_6_12	2023-07-26	4.9	4.5	1	SC
SC_6_12	2023-08-02	4.5	3.3	1	SC
SC_6_12	2023-08-16	3.3	2.6	1	SC
SC_6_12	2023-08-23	2.6	4.2	1	SC
SC_6_12	2023-08-30	4.2	5.4	1	SC
SC_6_12	2023-09-06	5.4	4.6	1	SC
SC_6_12	2023-09-13	4.6	5	1	SC
SC_6_12	2023-09-20	5	5.4	1	SC
SC_6_12	2023-10-13	5.4	5.7	1	SC
SC_6_12	2023-10-20	5.7	NA	1	SC
SC_6_13	2023-07-03	1.2	3.2	1	SC
SC_6_13	2023-07-26	3.2	4.9	1	SC
SC_6_13	2023-08-02	4.9	3.4	1	SC
SC_6_13	2023-08-16	3.4	2.9	1	SC
SC_6_13	2023-08-23	2.9	2.9	1	SC
SC_6_13	2023-08-30	2.9	3.2	1	SC
SC_6_13	2023-09-06	3.2	2.6	1	SC
SC_6_13	2023-09-13	2.6	3.1	1	SC
SC_6_13	2023-09-20	3.1	3.5	1	SC
SC_6_13	2023-10-13	3.5	3.2	1	SC
SC_6_13	2023-10-20	3.2	NA	1	SC
SC_6_14	2023-07-06	0.7	NA	0	SC
SC_6_15	2023-07-06	1	2.3	1	SC
SC_6_15	2023-07-26	2.3	3.4	1	SC
SC_6_15	2023-08-02	3.4	3.5	1	SC
SC_6_15	2023-08-16	3.5	3.5	1	SC
SC_6_15	2023-08-23	3.5	5.1	1	SC
SC_6_15	2023-08-30	5.1	5.5	1	SC
SC_6_15	2023-09-06	5.5	6.8	1	SC
SC_6_15	2023-09-13	6.8	7.4	1	SC
SC_6_15	2023-09-20	7.4	8.2	1	SC
SC_6_15	2023-09-27	8.2	9.4	1	SC
SC_6_15	2023-10-20	9.4	NA	1	SC
SC_6_2	2023-07-03	2	5.3	1	SC
SC_6_2	2023-07-26	5.3	4.9	1	SC
SC_6_2	2023-08-02	4.9	4.9	1	SC
SC_6_2	2023-08-16	4.9	5.3	1	SC
SC_6_2	2023-08-23	5.3	4.9	1	SC
SC_6_2	2023-08-30	4.9	5.3	1	SC
SC_6_2	2023-09-06	5.3	5.7	1	SC
SC_6_2	2023-09-13	5.7	5.3	1	SC
SC_6_2	2023-09-20	5.3	6.3	1	SC
SC_6_2	2023-10-13	6.3	6.7	1	SC
SC_6_2	2023-10-20	6.7	NA	1	SC
SC_6_3	2023-07-03	2.2	2.9	1	SC
SC_6_3	2023-07-26	2.9	3.1	1	SC
SC_6_3	2023-08-02	3.1	NA	0	SC
SC_6_4	2023-07-03	1.8	NA	0	SC
SC_6_5	2023-07-03	1.8	5.3	1	SC
SC_6_5	2023-07-26	5.3	5.3	1	SC
SC_6_5	2023-08-02	5.3	5.7	1	SC
SC_6_5	2023-08-16	5.7	6.6	1	SC
SC_6_5	2023-08-23	6.6	8.3	1	SC
SC_6_5	2023-08-30	8.3	8.9	1	SC
SC_6_5	2023-09-06	8.9	11.2	1	SC
SC_6_5	2023-09-13	11.2	12.9	1	SC
SC_6_5	2023-09-20	12.9	11.4	1	SC
SC_6_5	2023-09-27	11.4	13.2	1	SC
SC_6_5	2023-10-20	13.2	NA	1	SC
SC_6_6	2023-07-03	1.5	2.2	1	SC
SC_6_6	2023-07-26	2.2	3	1	SC
SC_6_6	2023-08-02	3	2.5	1	SC
SC_6_6	2023-08-16	2.5	3.2	1	SC
SC_6_6	2023-08-23	3.2	3.6	1	SC
SC_6_6	2023-08-30	3.6	3.9	1	SC
SC_6_6	2023-09-06	3.9	4.9	1	SC
SC_6_6	2023-09-13	4.9	5.7	1	SC
SC_6_6	2023-09-20	5.7	6.5	1	SC
SC_6_6	2023-09-27	6.5	8	1	SC
SC_6_6	2023-10-20	8	NA	1	SC
SC_6_7	2023-07-03	1.2	3.2	1	SC
SC_6_7	2023-07-26	3.2	3.2	1	SC
SC_6_7	2023-08-02	3.2	2.5	1	SC
SC_6_7	2023-08-16	2.5	2.9	1	SC
SC_6_7	2023-08-23	2.9	3.2	1	SC
SC_6_7	2023-08-30	3.2	3.4	1	SC
SC_6_7	2023-09-06	3.4	3.2	1	SC
SC_6_7	2023-09-13	3.2	3.3	1	SC
SC_6_7	2023-09-20	3.3	4.3	1	SC
SC_6_7	2023-09-27	4.3	3.8	1	SC
SC_6_7	2023-10-20	3.8	NA	1	SC
SC_6_8	2023-07-03	1.1	3.5	1	SC
SC_6_8	2023-07-26	3.5	3.8	1	SC
SC_6_8	2023-08-02	3.8	4.4	1	SC
SC_6_8	2023-08-16	4.4	4.5	1	SC
SC_6_8	2023-08-23	4.5	5.6	1	SC
SC_6_8	2023-08-30	5.6	5.9	1	SC
SC_6_8	2023-09-06	5.9	6	1	SC
SC_6_8	2023-09-13	6	7.2	1	SC
SC_6_8	2023-09-20	7.2	8.3	1	SC
SC_6_8	2023-09-27	8.3	9.9	1	SC
SC_6_8	2023-10-20	9.9	NA	1	SC
SC_6_9	2023-07-03	0.9	1.8	1	SC
SC_6_9	2023-07-26	1.8	NA	0	SC
SC_7_6	2023-07-03	1	2.7	1	SC
SC_7_6	2023-07-26	2.7	3.9	1	SC
SC_7_6	2023-08-02	3.9	3.1	1	SC
SC_7_6	2023-08-16	3.1	2.9	1	SC
SC_7_6	2023-08-23	2.9	3.8	1	SC
SC_7_6	2023-08-30	3.8	4.2	1	SC
SC_7_6	2023-09-06	4.2	5.2	1	SC
SC_7_6	2023-09-13	5.2	5.4	1	SC
SC_7_6	2023-09-20	5.4	2.9	1	SC
SC_7_6	2023-10-13	2.9	5.4	1	SC
SC_7_6	2023-10-20	5.4	NA	1	SC
SC_8_1	2023-07-03	2.1	2.5	1	SC
SC_8_1	2023-07-26	2.5	5.6	1	SC
SC_8_1	2023-08-02	5.6	3.4	1	SC
SC_8_1	2023-08-16	3.4	2.7	1	SC
SC_8_1	2023-08-23	2.7	3.2	1	SC
SC_8_1	2023-08-30	3.2	4.6	1	SC
SC_8_1	2023-09-06	4.6	3.2	1	SC
SC_8_1	2023-09-13	3.2	4.5	1	SC
SC_8_1	2023-09-20	4.5	5.3	1	SC
SC_8_1	2023-10-13	5.3	6.1	1	SC
SC_8_1	2023-10-20	6.1	NA	1	SC
SC_8_10	2023-07-03	1.8	4.3	1	SC
SC_8_10	2023-07-26	4.3	5.9	1	SC
SC_8_10	2023-08-02	5.9	4.1	1	SC
SC_8_10	2023-08-16	4.1	4.7	1	SC
SC_8_10	2023-08-23	4.7	4.5	1	SC
SC_8_10	2023-08-30	4.5	5.7	1	SC
SC_8_10	2023-09-06	5.7	5.4	1	SC
SC_8_10	2023-09-13	5.4	6.8	1	SC
SC_8_10	2023-09-20	6.8	4.5	1	SC
SC_8_10	2023-10-13	4.5	4.8	1	SC
SC_8_10	2023-10-20	4.8	NA	1	SC
SC_8_11	2023-07-03	1.2	2.8	1	SC
SC_8_11	2023-07-26	2.8	2.5	1	SC
SC_8_11	2023-08-02	2.5	NA	0	SC
SC_8_12	2023-07-03	1.6	4.8	1	SC
SC_8_12	2023-07-26	4.8	6.6	1	SC
SC_8_12	2023-08-02	6.6	5.2	1	SC
SC_8_12	2023-08-16	5.2	5.3	1	SC
SC_8_12	2023-08-23	5.3	6.2	1	SC
SC_8_12	2023-08-30	6.2	5.6	1	SC
SC_8_12	2023-09-06	5.6	5.6	1	SC
SC_8_12	2023-09-13	5.6	6.7	1	SC
SC_8_12	2023-09-20	6.7	6.3	1	SC
SC_8_12	2023-10-13	6.3	6.9	1	SC
SC_8_12	2023-10-20	6.9	NA	1	SC
SC_8_13	2023-07-03	1.7	4.4	1	SC
SC_8_13	2023-07-26	4.4	2.1	1	SC
SC_8_13	2023-08-02	2.1	NA	0	SC
SC_8_14	2023-07-06	1.8	1.6	1	SC
SC_8_14	2023-07-26	1.6	NA	0	SC
SC_8_15	2023-07-06	1.3	3.4	1	SC
SC_8_15	2023-07-26	3.4	3.5	1	SC
SC_8_15	2023-08-02	3.5	3.3	1	SC
SC_8_15	2023-08-16	3.3	3.5	1	SC
SC_8_15	2023-08-23	3.5	4.2	1	SC
SC_8_15	2023-08-30	4.2	3.7	1	SC
SC_8_15	2023-09-06	3.7	4.4	1	SC
SC_8_15	2023-09-13	4.4	5.3	1	SC
SC_8_15	2023-09-20	5.3	7	1	SC
SC_8_15	2023-10-13	7	7.4	1	SC
SC_8_15	2023-10-20	7.4	NA	1	SC
SC_8_2	2023-07-03	2	4.9	1	SC
SC_8_2	2023-07-26	4.9	5.3	1	SC
SC_8_2	2023-08-02	5.3	4.9	1	SC
SC_8_2	2023-08-16	4.9	5.2	1	SC
SC_8_2	2023-08-23	5.2	4.6	1	SC
SC_8_2	2023-08-30	4.6	4.3	1	SC
SC_8_2	2023-09-06	4.3	5.1	1	SC
SC_8_2	2023-09-13	5.1	4.7	1	SC
SC_8_2	2023-09-20	4.7	5.7	1	SC
SC_8_2	2023-10-13	5.7	5.3	1	SC
SC_8_2	2023-10-20	5.3	NA	1	SC
SC_8_3	2023-07-03	2.3	4.1	1	SC
SC_8_3	2023-07-26	4.1	4.4	1	SC
SC_8_3	2023-08-02	4.4	3.6	1	SC
SC_8_3	2023-08-16	3.6	3.2	1	SC
SC_8_3	2023-08-23	3.2	3.9	1	SC
SC_8_3	2023-08-30	3.9	3.5	1	SC
SC_8_3	2023-09-06	3.5	3.9	1	SC
SC_8_3	2023-09-13	3.9	4.2	1	SC
SC_8_3	2023-09-20	4.2	4.4	1	SC
SC_8_3	2023-09-27	4.4	4.9	1	SC
SC_8_3	2023-10-20	4.9	NA	1	SC
SC_8_4	2023-07-03	2.4	2.3	1	SC
SC_8_4	2023-07-26	2.3	6.1	1	SC
SC_8_4	2023-08-02	6.1	4.6	1	SC
SC_8_4	2023-08-16	4.6	4.8	1	SC
SC_8_4	2023-08-23	4.8	4.8	1	SC
SC_8_4	2023-08-30	4.8	5.8	1	SC
SC_8_4	2023-09-06	5.8	6.9	1	SC
SC_8_4	2023-09-13	6.9	7.3	1	SC
SC_8_4	2023-09-20	7.3	7.9	1	SC
SC_8_4	2023-09-27	7.9	9.9	1	SC
SC_8_4	2023-10-20	9.9	NA	1	SC
SC_8_5	2023-07-03	2.6	4.1	1	SC
SC_8_5	2023-07-26	4.1	4.5	1	SC
SC_8_5	2023-08-02	4.5	NA	0	SC
SC_8_6	2023-07-03	3	4	1	SC
SC_8_6	2023-07-26	4	NA	1	SC
SC_8_6	2023-08-16	3.6	2.5	1	SC
SC_8_6	2023-08-23	2.5	4.1	1	SC
SC_8_6	2023-08-30	4.1	4	1	SC
SC_8_6	2023-09-06	4	4.8	1	SC
SC_8_6	2023-09-13	4.8	4.6	1	SC
SC_8_6	2023-09-20	4.6	5.4	1	SC
SC_8_6	2023-09-27	5.4	6.4	1	SC
SC_8_6	2023-10-20	6.4	NA	1	SC
SC_8_7	2023-07-03	2	4.9	1	SC
SC_8_7	2023-07-26	4.9	4.5	1	SC
SC_8_7	2023-08-02	4.5	3.8	1	SC
SC_8_7	2023-08-16	3.8	4.4	1	SC
SC_8_7	2023-08-23	4.4	4.2	1	SC
SC_8_7	2023-08-30	4.2	4.6	1	SC
SC_8_7	2023-09-06	4.6	6.1	1	SC
SC_8_7	2023-09-13	6.1	6.7	1	SC
SC_8_7	2023-09-20	6.7	6.4	1	SC
SC_8_7	2023-09-27	6.4	8.1	1	SC
SC_8_7	2023-10-20	8.1	NA	1	SC
SC_8_8	2023-07-03	2.5	5.1	1	SC
SC_8_8	2023-07-26	5.1	3.7	0	SC
SC_8_8	2023-08-02	3.7	NA	0	SC
SC_8_9	2023-07-03	1.8	2.1	1	SC
SC_8_9	2023-07-26	2.1	2	1	SC
SC_8_9	2023-08-02	2	1.8	1	SC
SC_8_9	2023-08-16	1.8	2	1	SC
SC_8_9	2023-08-23	2	2.7	1	SC
SC_8_9	2023-08-30	2.7	2	1	SC
SC_8_9	2023-09-06	2	2	1	SC
SC_8_9	2023-09-13	2	2.2	1	SC
SC_8_9	2023-09-20	2.2	3.8	1	SC
SC_8_9	2023-10-13	3.8	4	1	SC
SC_8_9	2023-10-20	4	NA	1	SC
SQ1_14_1	2023-07-03	1.7	2.7	1	SQ1
SQ1_14_1	2023-07-26	2.7	3.7	1	SQ1
SQ1_14_1	2023-08-02	3.7	1.8	1	SQ1
SQ1_14_1	2023-08-16	1.8	1.6	1	SQ1
SQ1_14_1	2023-08-23	1.6	2.1	1	SQ1
SQ1_14_1	2023-08-30	2.1	2.8	1	SQ1
SQ1_14_1	2023-09-06	2.8	2.2	1	SQ1
SQ1_14_1	2023-09-13	2.2	2.4	1	SQ1
SQ1_14_1	2023-09-20	2.4	2.2	1	SQ1
SQ1_14_1	2023-10-13	2.2	2.1	1	SQ1
SQ1_14_1	2023-10-20	2.1	NA	1	SQ1
SQ1_14_10	2023-07-03	0.4	NA	0	SQ1
SQ1_14_11	2023-07-03	1.5	4.1	1	SQ1
SQ1_14_11	2023-07-26	4.1	6.7	1	SQ1
SQ1_14_11	2023-08-02	6.7	5	1	SQ1
SQ1_14_11	2023-08-16	5	5.1	1	SQ1
SQ1_14_11	2023-08-23	5.1	4.6	1	SQ1
SQ1_14_11	2023-08-30	4.6	4.2	1	SQ1
SQ1_14_11	2023-09-06	4.2	4.3	1	SQ1
SQ1_14_11	2023-09-13	4.3	5.5	1	SQ1
SQ1_14_11	2023-09-20	5.5	5.5	1	SQ1
SQ1_14_11	2023-10-13	5.5	5.2	1	SQ1
SQ1_14_11	2023-10-20	5.2	NA	1	SQ1
SQ1_14_2	2023-07-03	1	2.2	1	SQ1
SQ1_14_2	2023-07-26	2.2	2.5	1	SQ1
SQ1_14_2	2023-08-02	2.5	2.1	1	SQ1
SQ1_14_2	2023-08-16	2.1	2.7	1	SQ1
SQ1_14_2	2023-08-23	2.7	1.8	1	SQ1
SQ1_14_2	2023-08-30	1.8	2	1	SQ1
SQ1_14_2	2023-09-06	2	1.8	1	SQ1
SQ1_14_2	2023-09-13	1.8	2.2	1	SQ1
SQ1_14_2	2023-09-20	2.2	3.5	1	SQ1
SQ1_14_2	2023-09-27	3.5	2.6	1	SQ1
SQ1_14_2	2023-10-20	2.6	NA	1	SQ1
SQ1_14_3	2023-07-03	0.8	2.1	1	SQ1
SQ1_14_3	2023-07-26	2.1	1.9	1	SQ1
SQ1_14_3	2023-08-02	1.9	1.6	1	SQ1
SQ1_14_3	2023-08-16	1.6	2.3	1	SQ1
SQ1_14_3	2023-08-23	2.3	1.7	1	SQ1
SQ1_14_3	2023-08-30	1.7	1.8	1	SQ1
SQ1_14_3	2023-09-06	1.8	2.7	1	SQ1
SQ1_14_3	2023-09-13	2.7	2.6	1	SQ1
SQ1_14_3	2023-09-20	2.6	2.2	1	SQ1
SQ1_14_3	2023-10-13	2.2	2.4	1	SQ1
SQ1_14_3	2023-10-20	2.4	NA	1	SQ1
SQ1_14_5	2023-07-03	0.6	0.5	1	SQ1
SQ1_14_5	2023-07-26	0.5	2.9	1	SQ1
SQ1_14_5	2023-08-02	2.9	1.4	1	SQ1
SQ1_14_5	2023-08-16	1.4	1.3	1	SQ1
SQ1_14_5	2023-08-23	1.3	1.9	1	SQ1
SQ1_14_5	2023-08-30	1.9	2.1	1	SQ1
SQ1_14_5	2023-09-06	2.1	2	1	SQ1
SQ1_14_5	2023-09-13	2	2	1	SQ1
SQ1_14_5	2023-09-20	2	1	1	SQ1
SQ1_14_5	2023-10-13	1	2	1	SQ1
SQ1_14_5	2023-10-20	2	NA	1	SQ1
SQ1_14_6	2023-07-03	0.2	NA	0	SQ1
SQ1_14_7	2023-07-03	0.9	1.2	1	SQ1
SQ1_14_7	2023-07-26	1.2	1.5	1	SQ1
SQ1_14_7	2023-08-02	1.5	1.5	1	SQ1
SQ1_14_7	2023-08-16	1.5	0.9	1	SQ1
SQ1_14_7	2023-08-23	0.9	1.9	1	SQ1
SQ1_14_7	2023-08-30	1.9	1.4	1	SQ1
SQ1_14_7	2023-09-06	1.4	1.5	1	SQ1
SQ1_14_7	2023-09-13	1.5	1.6	1	SQ1
SQ1_14_7	2023-09-20	1.6	1.8	1	SQ1
SQ1_14_7	2023-09-27	1.8	NA	0	SQ1
SQ1_14_8	2023-07-03	0.8	2.2	0	SQ1
SQ1_14_8	2023-07-26	2.2	NA	0	SQ1
SQ1_14_9	2023-07-03	2	2.7	1	SQ1
SQ1_14_9	2023-07-26	2.7	2.6	0	SQ1
SQ1_14_9	2023-08-02	2.6	NA	0	SQ1
SQ1_2_1	2023-07-03	1.4	2.3	1	SQ1
SQ1_2_1	2023-07-26	2.3	2.9	1	SQ1
SQ1_2_1	2023-08-02	2.9	2.4	1	SQ1
SQ1_2_1	2023-08-16	2.4	2.6	1	SQ1
SQ1_2_1	2023-08-23	2.6	2.7	1	SQ1
SQ1_2_1	2023-08-30	2.7	2.5	1	SQ1
SQ1_2_1	2023-09-06	2.5	2.3	1	SQ1
SQ1_2_1	2023-09-13	2.3	2.8	1	SQ1
SQ1_2_1	2023-09-20	2.8	2.4	1	SQ1
SQ1_2_1	2023-09-27	2.4	3	1	SQ1
SQ1_2_1	2023-10-20	3	NA	1	SQ1
SQ1_2_10	2023-07-03	1	NA	0	SQ1
SQ1_2_11	2023-07-03	1.2	1.4	1	SQ1
SQ1_2_11	2023-07-26	1.4	NA	0	SQ1
SQ1_2_12	2023-07-03	1.2	NA	0	SQ1
SQ1_2_13	2023-07-03	1	NA	0	SQ1
SQ1_2_2	2023-07-03	1.4	2.8	1	SQ1
SQ1_2_2	2023-07-26	2.8	NA	0	SQ1
SQ1_2_3	2023-07-03	1.3	3.4	1	SQ1
SQ1_2_3	2023-07-26	3.4	5.6	1	SQ1
SQ1_2_3	2023-08-02	5.6	3.1	1	SQ1
SQ1_2_3	2023-08-16	3.1	3.2	1	SQ1
SQ1_2_3	2023-08-23	3.2	4.2	1	SQ1
SQ1_2_3	2023-08-30	4.2	4.7	1	SQ1
SQ1_2_3	2023-09-06	4.7	4.1	1	SQ1
SQ1_2_3	2023-09-13	4.1	3.9	1	SQ1
SQ1_2_3	2023-09-20	3.9	3.1	1	SQ1
SQ1_2_3	2023-10-13	3.1	3.4	1	SQ1
SQ1_2_3	2023-10-20	3.4	NA	1	SQ1
SQ1_2_5	2023-07-03	1.5	1.5	1	SQ1
SQ1_2_5	2023-07-26	1.5	NA	0	SQ1
SQ1_2_6	2023-07-03	1.7	1.7	1	SQ1
SQ1_2_6	2023-07-26	1.7	2.9	1	SQ1
SQ1_2_6	2023-08-02	2.9	2.5	1	SQ1
SQ1_2_6	2023-08-16	2.5	2.9	1	SQ1
SQ1_2_6	2023-08-23	2.9	2.8	1	SQ1
SQ1_2_6	2023-08-30	2.8	3.3	1	SQ1
SQ1_2_6	2023-09-06	3.3	1.7	1	SQ1
SQ1_2_6	2023-09-13	1.7	2	1	SQ1
SQ1_2_6	2023-09-20	2	1.7	1	SQ1
SQ1_2_6	2023-09-27	1.7	1.5	1	SQ1
SQ1_2_6	2023-10-20	1.5	NA	1	SQ1
SQ1_2_9	2023-07-03	0.7	3	1	SQ1
SQ1_2_9	2023-07-26	3	2.4	1	SQ1
SQ1_2_9	2023-08-02	2.4	2.7	1	SQ1
SQ1_2_9	2023-08-16	2.7	2.5	1	SQ1
SQ1_2_9	2023-08-23	2.5	2.3	1	SQ1
SQ1_2_9	2023-08-30	2.3	2.8	1	SQ1
SQ1_2_9	2023-09-06	2.8	2.8	1	SQ1
SQ1_2_9	2023-09-13	2.8	2.4	1	SQ1
SQ1_2_9	2023-09-20	2.4	3.6	1	SQ1
SQ1_2_9	2023-10-13	3.6	3.4	1	SQ1
SQ1_2_9	2023-10-20	3.4	NA	1	SQ1
SQ1_3_1	2023-07-03	1.2	NA	0	SQ1
SQ1_3_6	2023-07-03	0.5	0.5	1	SQ1
SQ1_3_6	2023-07-26	0.5	NA	0	SQ1
SQ1_4_2	2023-07-03	1.2	2.6	1	SQ1
SQ1_4_2	2023-07-26	2.6	1.5	1	SQ1
SQ1_4_2	2023-08-02	1.5	2.4	1	SQ1
SQ1_4_2	2023-08-16	2.4	2.8	1	SQ1
SQ1_4_2	2023-08-23	2.8	3	1	SQ1
SQ1_4_2	2023-08-30	3	2.9	1	SQ1
SQ1_4_2	2023-09-06	2.9	3.2	1	SQ1
SQ1_4_2	2023-09-13	3.2	2.4	1	SQ1
SQ1_4_2	2023-09-20	2.4	2	1	SQ1
SQ1_4_2	2023-09-27	2	3	1	SQ1
SQ1_4_2	2023-10-20	3	NA	1	SQ1
SQ1_4_7	2023-07-03	1.1	2.1	1	SQ1
SQ1_4_7	2023-07-26	2.1	1.6	1	SQ1
SQ1_4_7	2023-08-02	1.6	1.3	1	SQ1
SQ1_4_7	2023-08-16	1.3	1.3	1	SQ1
SQ1_4_7	2023-08-23	1.3	1.9	1	SQ1
SQ1_4_7	2023-08-30	1.9	1.4	1	SQ1
SQ1_4_7	2023-09-06	1.4	1.4	1	SQ1
SQ1_4_7	2023-09-13	1.4	1.6	1	SQ1
SQ1_4_7	2023-09-20	1.6	1.5	1	SQ1
SQ1_4_7	2023-09-27	1.5	0.8	1	SQ1
SQ1_4_7	2023-10-20	0.8	NA	1	SQ1
SQ1_5_10	2023-07-03	0.9	2.2	1	SQ1
SQ1_5_10	2023-07-26	2.2	2.6	1	SQ1
SQ1_5_10	2023-08-02	2.6	2.2	1	SQ1
SQ1_5_10	2023-08-16	2.2	2.3	1	SQ1
SQ1_5_10	2023-08-23	2.3	3	1	SQ1
SQ1_5_10	2023-08-30	3	2.8	1	SQ1
SQ1_5_10	2023-09-06	2.8	3.7	1	SQ1
SQ1_5_10	2023-09-13	3.7	3.6	1	SQ1
SQ1_5_10	2023-09-20	3.6	3.3	1	SQ1
SQ1_5_10	2023-09-27	3.3	4	1	SQ1
SQ1_5_10	2023-10-20	4	NA	1	SQ1
SQ1_5_2	2023-07-03	2.5	1.6	1	SQ1
SQ1_5_2	2023-07-26	1.6	1.2	1	SQ1
SQ1_5_2	2023-08-02	1.2	NA	0	SQ1
SQ1_5_9	2023-07-03	0.6	NA	0	SQ1
SQ1_6_10	2023-07-03	0.5	NA	0	SQ1
SQ1_6_8	2023-07-03	0.5	NA	0	SQ1
SQ1_6_9	2023-07-03	1	0.3	1	SQ1
SQ1_6_9	2023-07-26	0.3	NA	0	SQ1
SQ2_11_2	2023-07-03	0.5	2.1	1	SQ2
SQ2_11_2	2023-07-26	2.1	4	1	SQ2
SQ2_11_2	2023-08-02	4	2.6	1	SQ2
SQ2_11_2	2023-08-16	2.6	2.3	1	SQ2
SQ2_11_2	2023-08-23	2.3	1.5	1	SQ2
SQ2_11_2	2023-08-30	1.5	1.3	1	SQ2
SQ2_11_2	2023-09-06	1.3	1.3	1	SQ2
SQ2_11_2	2023-09-13	1.3	1.9	1	SQ2
SQ2_11_2	2023-09-20	1.9	NA	0	SQ2
SQ2_13_13	2023-07-03	0.1	NA	0	SQ2
SQ2_13_3	2023-07-03	0.5	NA	0	SQ2
SQ2_13_6	2023-07-03	0.8	1.1	1	SQ2
SQ2_13_6	2023-07-26	1.1	1.1	1	SQ2
SQ2_13_6	2023-08-02	1.1	5	1	SQ2
SQ2_13_6	2023-08-16	5	0.7	1	SQ2
SQ2_13_6	2023-08-23	0.7	0.5	1	SQ2
SQ2_13_6	2023-08-30	0.5	0.4	1	SQ2
SQ2_13_6	2023-09-06	0.4	0.6	1	SQ2
SQ2_13_6	2023-09-13	0.6	0.5	1	SQ2
SQ2_13_6	2023-09-20	0.5	0.5	1	SQ2
SQ2_13_6	2023-09-27	0.5	0.5	1	SQ2
SQ2_13_6	2023-10-20	0.5	NA	1	SQ2
SQ2_13_9	2023-07-03	0.6	1.7	1	SQ2
SQ2_13_9	2023-07-26	1.7	2.8	1	SQ2
SQ2_13_9	2023-08-02	2.8	NA	0	SQ2
SQ2_1_1	2023-07-03	1	1.4	1	SQ2
SQ2_1_1	2023-07-26	1.4	1.9	1	SQ2
SQ2_1_1	2023-08-02	1.9	0.7	1	SQ2
SQ2_1_1	2023-08-16	0.7	0.6	1	SQ2
SQ2_1_1	2023-08-23	0.6	1.4	1	SQ2
SQ2_1_1	2023-08-30	1.4	1.6	1	SQ2
SQ2_1_1	2023-09-06	1.6	1.3	1	SQ2
SQ2_1_1	2023-09-13	1.3	0.7	1	SQ2
SQ2_1_1	2023-09-20	0.7	0.3	1	SQ2
SQ2_1_1	2023-10-13	0.3	0.5	0	SQ2
SQ2_1_1	2023-10-20	0.5	NA	1	SQ2
SQ2_1_2	2023-07-03	1.3	1.2	1	SQ2
SQ2_1_2	2023-07-26	1.2	NA	0	SQ2
SQ2_1_3	2023-07-03	1.8	5.6	1	SQ2
SQ2_1_3	2023-07-26	5.6	4.5	1	SQ2
SQ2_1_3	2023-08-02	4.5	5.4	1	SQ2
SQ2_1_3	2023-08-16	5.4	5.3	1	SQ2
SQ2_1_3	2023-08-23	5.3	5.8	1	SQ2
SQ2_1_3	2023-08-30	5.8	6.2	1	SQ2
SQ2_1_3	2023-09-06	6.2	5.8	1	SQ2
SQ2_1_3	2023-09-13	5.8	5.5	1	SQ2
SQ2_1_3	2023-09-20	5.5	5.6	1	SQ2
SQ2_1_3	2023-10-13	5.6	5.2	1	SQ2
SQ2_1_3	2023-10-20	5.2	NA	1	SQ2
SQ2_1_4	2023-07-03	1.4	3.6	1	SQ2
SQ2_1_4	2023-07-26	3.6	NA	0	SQ2
SQ2_1_5	2023-07-03	1.6	2.6	1	SQ2
SQ2_1_5	2023-07-26	2.6	NA	0	SQ2
SQ2_1_6	2023-07-03	1.4	4.5	1	SQ2
SQ2_1_6	2023-07-26	4.5	5	1	SQ2
SQ2_1_6	2023-08-02	5	4	1	SQ2
SQ2_1_6	2023-08-16	4	3.8	1	SQ2
SQ2_1_6	2023-08-23	3.8	4	1	SQ2
SQ2_1_6	2023-08-30	4	4.6	1	SQ2
SQ2_1_6	2023-09-06	4.6	3.5	1	SQ2
SQ2_1_6	2023-09-13	3.5	3.6	1	SQ2
SQ2_1_6	2023-09-20	3.6	3.9	1	SQ2
SQ2_1_6	2023-10-13	3.9	4.4	1	SQ2
SQ2_1_6	2023-10-20	4.4	NA	1	SQ2
SQ2_1_7	2023-07-03	1.6	1.9	1	SQ2
SQ2_1_7	2023-07-26	1.9	NA	0	SQ2
SQ2_1_8	2023-07-03	1.1	3.4	1	SQ2
SQ2_1_8	2023-07-26	3.4	NA	0	SQ2
SQ2_2_6	2023-07-03	0.6	3	1	SQ2
